base_path	file_name	cluster_data_fn	cluster_method	num_clusters	analysis_success	silhouette_score
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5214.lsf.104430669.stdout	 L6_Sutterella_trajs_loclust_k3_8pca.tsv	8pca	3	TRUE	0.294640633025682
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6750.lsf.104432381.stdout	 L6_Aerococcus_trajs_loclust_k6_8pca.tsv	8pca	6	TRUE	0.9296298473861316
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2104.lsf.104427221.stdout	 L6_Hymenobacter_trajs_loclust_k7_fa.tsv	fa	7	TRUE	0.8636758421375538
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5695.lsf.104431160.stdout	 L6_Prevotella_trajs_loclust_k7_9pca.tsv	9pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.671.lsf.104425774.stdout	 L6_Blautia_trajs_loclust_k9_9pca.tsv	9pca	9	TRUE	0.21228150448297298
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5934.lsf.104431442.stdout	 L6_Oxalobacter_trajs_loclust_k9_8pca.tsv	8pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7181.lsf.104432819.stdout	 L6_Vagococcus_trajs_loclust_k4_7pca.tsv	7pca	4	TRUE	0.7013681501149709
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6335.lsf.104431946.stdout	 L6_Burkholderiales;f_;g__trajs_loclust_k3_9pca.tsv	9pca	3	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1774.lsf.104426887.stdout	 L6_Gemellales;f_;g__trajs_loclust_k7_8pca.tsv	8pca	7	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5217.lsf.104430672.stdout	 L6_Sutterella_trajs_loclust_k4_3pca.tsv	3pca	4	TRUE	0.4104383920950833
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5245.lsf.104430701.stdout	 L6_Sutterella_trajs_loclust_k7_7pca.tsv	7pca	7	TRUE	0.3152289994575368
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6565.lsf.104432192.stdout	 L6_Roseburia_trajs_loclust_k4_7pca.tsv	7pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3297.lsf.104428453.stdout	 L6_Xenorhabdus_trajs_loclust_k9_3pca.tsv	3pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1390.lsf.104426501.stdout	 L6_Microbacterium_trajs_loclust_k8_8pca.tsv	8pca	8	TRUE	0.9465662719599723
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2455.lsf.104427579.stdout	 L6_02d06_trajs_loclust_k8_9pca.tsv	9pca	8	TRUE	0.27617336077957283
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5046.lsf.104430476.stdout	 L6_Clostridium_trajs_loclust_k3_8pca.tsv	8pca	3	TRUE	0.24915411214759367
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.497.lsf.104425596.stdout	 L6_Clostridia;o_;f_;g__trajs_loclust_k9_3pca.tsv	3pca	9	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3133.lsf.104428282.stdout	 L6_KD1-23_trajs_loclust_k9_7pca.tsv	7pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3885.lsf.104429044.stdout	 L6_Coprococcus_trajs_loclust_k5_7pca.tsv	7pca	5	TRUE	0.21304773118731313
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4067.lsf.104429226.stdout	 L6_Holdemania_trajs_loclust_k7_5pca.tsv	5pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7155.lsf.104432791.stdout	 L6_Klebsiella_trajs_loclust_k8_5pca.tsv	5pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4669.lsf.104429884.stdout	 L6_[Prevotella]_trajs_loclust_k5_7pca.tsv	7pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2562.lsf.104427687.stdout	 L6_Paenisporosarcina_trajs_loclust_k8_4pca.tsv	4pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.492.lsf.104425591.stdout	 L6_Clostridia;o_;f_;g__trajs_loclust_k8_6pca.tsv	6pca	8	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3415.lsf.104428571.stdout	 L6_Lactococcus_trajs_loclust_k9_9pca.tsv	9pca	9	TRUE	0.3352196841728482
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5311.lsf.104430767.stdout	 L6_Sphingobium_trajs_loclust_k8_9pca.tsv	9pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5461.lsf.104430920.stdout	 L6_Sphingomonas_trajs_loclust_k6_7pca.tsv	7pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5801.lsf.104431278.stdout	 L6_Stenotrophomonas_trajs_loclust_k7_3pca.tsv	3pca	7	TRUE	0.8412388160489931
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5891.lsf.104431399.stdout	 L6_Oxalobacter_trajs_loclust_k4_5pca.tsv	5pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2103.lsf.104427220.stdout	 L6_Hymenobacter_trajs_loclust_k6_9pca.tsv	9pca	6	TRUE	0.9286294059760463
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.136.lsf.104425178.stdout	 L6_Dermacoccus_trajs_loclust_k6_fa.tsv	fa	6	TRUE	0.7812815729079129
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4934.lsf.104430310.stdout	 L6_Turicibacter_trajs_loclust_k3_8pca.tsv	8pca	3	TRUE	0.4029302049015159
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6940.lsf.104432573.stdout	 L6_Planococcus_trajs_loclust_k9_6pca.tsv	6pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4691.lsf.104429929.stdout	 L6_[Prevotella]_trajs_loclust_k8_5pca.tsv	5pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.562.lsf.104425663.stdout	 L6_Streptomyces_trajs_loclust_k3_4pca.tsv	4pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2745.lsf.104427870.stdout	 L6_Rhodococcus_trajs_loclust_k3_3pca.tsv	3pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6373.lsf.104431996.stdout	 L6_Burkholderiales;f_;g__trajs_loclust_k8_7pca.tsv	7pca	8	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5085.lsf.104430540.stdout	 L6_Clostridium_trajs_loclust_k8_7pca.tsv	7pca	8	TRUE	0.32317753445095476
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3205.lsf.104428360.stdout	 L6_Agrobacterium_trajs_loclust_k4_7pca.tsv	7pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4394.lsf.104429555.stdout	 L6_Akkermansia_trajs_loclust_k6_4pca.tsv	4pca	6	TRUE	0.3313160328894282
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1305.lsf.104426416.stdout	 L6_Escherichia_trajs_loclust_k5_3pca.tsv	3pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4284.lsf.104429445.stdout	 L6_Alphaproteobacteria;o_;f_;g__trajs_loclust_k6_6pca.tsv	6pca	6	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4804.lsf.104430093.stdout	 L6_Desulfovibrio_trajs_loclust_k8_6pca.tsv	6pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3413.lsf.104428569.stdout	 L6_Lactococcus_trajs_loclust_k9_7pca.tsv	7pca	9	TRUE	0.3583495778623377
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6767.lsf.104432398.stdout	 L6_Aerococcus_trajs_loclust_k8_9pca.tsv	9pca	8	TRUE	0.9296298473861316
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4226.lsf.104429387.stdout	 L6_Anaeroplasma_trajs_loclust_k6_4pca.tsv	4pca	6	TRUE	0.36795157764329156
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1939.lsf.104427054.stdout	 L6_Ruminococcus_trajs_loclust_k7_5pca.tsv	5pca	7	TRUE	0.3188804643646087
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5365.lsf.104430821.stdout	 L6_Staphylococcus_trajs_loclust_k8_7pca.tsv	7pca	8	TRUE	0.338969344380502
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4195.lsf.104429356.stdout	 L6_Kocuria_trajs_loclust_k9_5pca.tsv	5pca	9	TRUE	0.9299731370978387
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5569.lsf.104431030.stdout	 L6_Paraprevotella_trajs_loclust_k6_3pca.tsv	3pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4105.lsf.104429264.stdout	 L6_Pantoea_trajs_loclust_k5_3pca.tsv	3pca	5	TRUE	0.9315729518882566
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1472.lsf.104426583.stdout	 L6_Micrococcus_trajs_loclust_k5_fa.tsv	fa	5	TRUE	0.9910375286564719
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3527.lsf.104428685.stdout	 L6_[Eubacterium]_trajs_loclust_k9_9pca.tsv	9pca	9	TRUE	0.9286294059760463
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1776.lsf.104426889.stdout	 L6_Gemellales;f_;g__trajs_loclust_k8_fa.tsv	fa	8	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3187.lsf.104428341.stdout	 L6_Enterococcus_trajs_loclust_k9_5pca.tsv	5pca	9	TRUE	0.5298174645412171
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3553.lsf.104428711.stdout	 L6_Allobaculum_trajs_loclust_k6_3pca.tsv	3pca	6	TRUE	0.9074976002172976
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6423.lsf.104432046.stdout	 L6_Shigella_trajs_loclust_k7_9pca.tsv	9pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6304.lsf.104431915.stdout	 L6_Trichococcus_trajs_loclust_k7_fa.tsv	fa	7	TRUE	0.8636967202812199
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4253.lsf.104429414.stdout	 L6_Anaeroplasma_trajs_loclust_k9_7pca.tsv	7pca	9	TRUE	0.3137262122266134
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7141.lsf.104432777.stdout	 L6_Klebsiella_trajs_loclust_k6_7pca.tsv	7pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5326.lsf.104430782.stdout	 L6_Staphylococcus_trajs_loclust_k3_8pca.tsv	8pca	3	TRUE	0.25324081338022697
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5752.lsf.104431222.stdout	 L6_Adlercreutzia_trajs_loclust_k8_fa.tsv	fa	8	TRUE	0.0037286882829468153
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2168.lsf.104427285.stdout	 L6_Actinomyces_trajs_loclust_k8_fa.tsv	fa	8	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1765.lsf.104426878.stdout	 L6_Gemellales;f_;g__trajs_loclust_k6_7pca.tsv	7pca	6	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6128.lsf.104431688.stdout	 L6_Christensenella_trajs_loclust_k6_fa.tsv	fa	6	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2234.lsf.104427351.stdout	 L6_RF32;f_;g__trajs_loclust_k9_4pca.tsv	4pca	9	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7172.lsf.104432809.stdout	 L6_Vagococcus_trajs_loclust_k3_6pca.tsv	6pca	3	TRUE	0.7064704055140277
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6471.lsf.104432094.stdout	 L6_Sediminibacterium_trajs_loclust_k6_9pca.tsv	9pca	6	TRUE	0.8077657787412102
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6936.lsf.104432569.stdout	 L6_Planococcus_trajs_loclust_k9_fa.tsv	fa	9	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.373.lsf.104425426.stdout	 L6_Georgenia_trajs_loclust_k7_7pca.tsv	7pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4212.lsf.104429373.stdout	 L6_Anaeroplasma_trajs_loclust_k4_6pca.tsv	6pca	4	TRUE	0.32538378112800564
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1938.lsf.104427053.stdout	 L6_Ruminococcus_trajs_loclust_k7_4pca.tsv	4pca	7	TRUE	0.38347549511097834
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3554.lsf.104428712.stdout	 L6_Allobaculum_trajs_loclust_k6_4pca.tsv	4pca	6	TRUE	0.8919937001374727
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2245.lsf.104427362.stdout	 L6_Dehalobacterium_trajs_loclust_k3_7pca.tsv	7pca	3	TRUE	0.15337959657453898
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1083.lsf.104426193.stdout	 L6_Granulicatella_trajs_loclust_k5_5pca.tsv	5pca	5	TRUE	0.2658977750488018
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2867.lsf.104427993.stdout	 L6_Limnohabitans_trajs_loclust_k4_5pca.tsv	5pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.38.lsf.104425080.stdout	 L6_Pelosinus_trajs_loclust_k7_8pca.tsv	8pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5358.lsf.104430814.stdout	 L6_Staphylococcus_trajs_loclust_k7_8pca.tsv	8pca	7	TRUE	0.3277811301554245
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7118.lsf.104432754.stdout	 L6_Klebsiella_trajs_loclust_k3_8pca.tsv	8pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6421.lsf.104432044.stdout	 L6_Shigella_trajs_loclust_k7_7pca.tsv	7pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1275.lsf.104426386.stdout	 L6_Anaerotruncus_trajs_loclust_k8_5pca.tsv	5pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2472.lsf.104427597.stdout	 L6_Natronobacillus_trajs_loclust_k4_fa.tsv	fa	4	TRUE	0.8981236570788308
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6895.lsf.104432528.stdout	 L6_Planococcus_trajs_loclust_k3_9pca.tsv	9pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2144.lsf.104427261.stdout	 L6_Actinomyces_trajs_loclust_k5_fa.tsv	fa	5	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5411.lsf.104430868.stdout	 L6_Eggerthella_trajs_loclust_k7_5pca.tsv	5pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2153.lsf.104427270.stdout	 L6_Actinomyces_trajs_loclust_k6_3pca.tsv	3pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4953.lsf.104430329.stdout	 L6_Turicibacter_trajs_loclust_k6_3pca.tsv	3pca	6	TRUE	0.5305000700366789
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.723.lsf.104425827.stdout	 L6_Clostridiales;f_;g__trajs_loclust_k9_5pca.tsv	5pca	9	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7341.lsf.104432985.stdout	 L6_Butyricimonas_trajs_loclust_k3_7pca.tsv	7pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.498.lsf.104425597.stdout	 L6_Clostridia;o_;f_;g__trajs_loclust_k9_4pca.tsv	4pca	9	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.397.lsf.104425473.stdout	 L6_Erwinia_trajs_loclust_k3_7pca.tsv	7pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3529.lsf.104428687.stdout	 L6_Allobaculum_trajs_loclust_k3_3pca.tsv	3pca	3	TRUE	0.9074976002172976
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3234.lsf.104428389.stdout	 L6_Agrobacterium_trajs_loclust_k8_4pca.tsv	4pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7352.lsf.104432996.stdout	 L6_Butyricimonas_trajs_loclust_k5_fa.tsv	fa	5	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4311.lsf.104429472.stdout	 L6_Alphaproteobacteria;o_;f_;g__trajs_loclust_k9_9pca.tsv	9pca	9	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3169.lsf.104428322.stdout	 L6_Enterococcus_trajs_loclust_k7_3pca.tsv	3pca	7	TRUE	0.5483642852851126
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4984.lsf.104430378.stdout	 L6_Chryseobacterium_trajs_loclust_k3_fa.tsv	fa	3	TRUE	0.7636388893081741
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2658.lsf.104427783.stdout	 L6_Lactobacillus_trajs_loclust_k6_4pca.tsv	4pca	6	TRUE	0.43604043888696353
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7085.lsf.104432721.stdout	 L6_Amaricoccus_trajs_loclust_k6_7pca.tsv	7pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1483.lsf.104426594.stdout	 L6_Micrococcus_trajs_loclust_k6_5pca.tsv	5pca	6	TRUE	0.9916464752808263
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.170.lsf.104425212.stdout	 L6_Bradyrhizobium_trajs_loclust_k3_4pca.tsv	4pca	3	TRUE	0.7846338515615054
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2996.lsf.104428122.stdout	 L6_Aurantimonas_trajs_loclust_k6_6pca.tsv	6pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1128.lsf.104426238.stdout	 L6_Achromobacter_trajs_loclust_k4_fa.tsv	fa	4	TRUE	0.7812815729069111
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1824.lsf.104426939.stdout	 L6_Streptococcus_trajs_loclust_k7_fa.tsv	fa	7	TRUE	0.24052752103118902
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4870.lsf.104430218.stdout	 L6_Macrococcus_trajs_loclust_k9_8pca.tsv	8pca	9	TRUE	0.9096227156740764
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.63.lsf.104425105.stdout	 L6_Sarcina_trajs_loclust_k3_9pca.tsv	9pca	3	TRUE	0.20737412585147225
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6182.lsf.104431757.stdout	 L6_Shewanella_trajs_loclust_k5_8pca.tsv	8pca	5	TRUE	0.34241449616306113
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4426.lsf.104429587.stdout	 L6_Viridibacillus_trajs_loclust_k3_4pca.tsv	4pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3061.lsf.104428189.stdout	 L6_Anoxybacillus_trajs_loclust_k7_7pca.tsv	7pca	7	TRUE	0.928190997327154
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5887.lsf.104431393.stdout	 L6_Oxalobacter_trajs_loclust_k3_9pca.tsv	9pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6307.lsf.104431918.stdout	 L6_Trichococcus_trajs_loclust_k7_5pca.tsv	5pca	7	TRUE	0.9566756818069961
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.939.lsf.104426048.stdout	 L6_Melissococcus_trajs_loclust_k8_5pca.tsv	5pca	8	TRUE	0.3177160746100271
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3650.lsf.104428808.stdout	 L6_Corynebacterium_trajs_loclust_k4_4pca.tsv	4pca	4	TRUE	0.912939291342664
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1780.lsf.104426893.stdout	 L6_Gemellales;f_;g__trajs_loclust_k8_6pca.tsv	6pca	8	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3260.lsf.104428416.stdout	 L6_Xenorhabdus_trajs_loclust_k4_6pca.tsv	6pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1155.lsf.104426265.stdout	 L6_Achromobacter_trajs_loclust_k7_5pca.tsv	5pca	7	TRUE	0.9126143240898165
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5382.lsf.104430839.stdout	 L6_Eggerthella_trajs_loclust_k3_8pca.tsv	8pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2218.lsf.104427335.stdout	 L6_RF32;f_;g__trajs_loclust_k7_4pca.tsv	4pca	7	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4216.lsf.104429377.stdout	 L6_Anaeroplasma_trajs_loclust_k5_fa.tsv	fa	5	TRUE	2.8419607109187295e-11
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6336.lsf.104431947.stdout	 L6_Burkholderiales;f_;g__trajs_loclust_k4_fa.tsv	fa	4	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.303.lsf.104425345.stdout	 L6_Sphingobacterium_trajs_loclust_k5_9pca.tsv	9pca	5	TRUE	0.9166041375848595
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5272.lsf.104430728.stdout	 L6_Sphingobium_trajs_loclust_k4_fa.tsv	fa	4	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.481.lsf.104425580.stdout	 L6_Clostridia;o_;f_;g__trajs_loclust_k7_3pca.tsv	3pca	7	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5234.lsf.104430690.stdout	 L6_Sutterella_trajs_loclust_k6_4pca.tsv	4pca	6	TRUE	0.3750589879996664
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1904.lsf.104427019.stdout	 L6_Ruminococcus_trajs_loclust_k3_fa.tsv	fa	3	TRUE	7.772865931188145e-12
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2756.lsf.104427881.stdout	 L6_Rhodococcus_trajs_loclust_k4_6pca.tsv	6pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4358.lsf.104429519.stdout	 L6_RF39;f_;g__trajs_loclust_k8_8pca.tsv	8pca	8	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6927.lsf.104432560.stdout	 L6_Planococcus_trajs_loclust_k7_9pca.tsv	9pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1744.lsf.104426857.stdout	 L6_Gemellales;f_;g__trajs_loclust_k4_fa.tsv	fa	4	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.857.lsf.104425963.stdout	 L6_Salinibacterium_trajs_loclust_k5_3pca.tsv	3pca	5	TRUE	0.9286294059760463
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5346.lsf.104430802.stdout	 L6_Staphylococcus_trajs_loclust_k6_4pca.tsv	4pca	6	TRUE	0.4046906934428118
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3272.lsf.104428428.stdout	 L6_Xenorhabdus_trajs_loclust_k6_fa.tsv	fa	6	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5325.lsf.104430781.stdout	 L6_Staphylococcus_trajs_loclust_k3_7pca.tsv	7pca	3	TRUE	0.2564569823731157
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2625.lsf.104427750.stdout	 L6_Clavibacter_trajs_loclust_k9_3pca.tsv	3pca	9	TRUE	0.9098501080636471
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3680.lsf.104428838.stdout	 L6_Corynebacterium_trajs_loclust_k8_fa.tsv	fa	8	TRUE	0.6675606600810997
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4043.lsf.104429202.stdout	 L6_Holdemania_trajs_loclust_k4_5pca.tsv	5pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2163.lsf.104427280.stdout	 L6_Actinomyces_trajs_loclust_k7_5pca.tsv	5pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6092.lsf.104431647.stdout	 L6_Carnobacterium_trajs_loclust_k8_6pca.tsv	6pca	8	TRUE	0.7573312031831814
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.812.lsf.104425917.stdout	 L6_Anaerostipes_trajs_loclust_k6_6pca.tsv	6pca	6	TRUE	0.7319766606464941
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5114.lsf.104430569.stdout	 L6_Weissella_trajs_loclust_k5_4pca.tsv	4pca	5	TRUE	0.8069478369957711
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2041.lsf.104427157.stdout	 L6_Exiguobacterium_trajs_loclust_k6_3pca.tsv	3pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6841.lsf.104432472.stdout	 L6_rc4-4_trajs_loclust_k4_3pca.tsv	3pca	4	TRUE	0.3620038689804628
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4463.lsf.104429624.stdout	 L6_Viridibacillus_trajs_loclust_k7_9pca.tsv	9pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.128.lsf.104425170.stdout	 L6_Dermacoccus_trajs_loclust_k5_fa.tsv	fa	5	TRUE	0.7812815729079129
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1012.lsf.104426121.stdout	 L6_Bacteroides_trajs_loclust_k3_6pca.tsv	6pca	3	TRUE	0.22949837223620273
