index	num_classes	function_combo	noise_level	seed	dataset_path
838	3	hyperbolic-scurve-sin	0.2	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-scurve-sin.200reps.7.tsv
839	3	hyperbolic-scurve-sin	0.2	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-scurve-sin.200reps.8.tsv
840	3	hyperbolic-scurve-sin	0.2	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.hyperbolic-scurve-sin.200reps.9.tsv
841	3	linear-norm-tan	0.0	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-norm-tan.200reps.0.tsv
842	3	linear-norm-tan	0.0	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-norm-tan.200reps.1.tsv
843	3	linear-norm-tan	0.0	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-norm-tan.200reps.2.tsv
844	3	linear-norm-tan	0.0	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-norm-tan.200reps.3.tsv
845	3	linear-norm-tan	0.0	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-norm-tan.200reps.4.tsv
846	3	linear-norm-tan	0.0	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-norm-tan.200reps.5.tsv
847	3	linear-norm-tan	0.0	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-norm-tan.200reps.6.tsv
848	3	linear-norm-tan	0.0	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-norm-tan.200reps.7.tsv
849	3	linear-norm-tan	0.0	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-norm-tan.200reps.8.tsv
850	3	linear-norm-tan	0.0	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-norm-tan.200reps.9.tsv
851	3	linear-norm-tan	0.04	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-norm-tan.200reps.0.tsv
852	3	linear-norm-tan	0.04	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-norm-tan.200reps.1.tsv
853	3	linear-norm-tan	0.04	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-norm-tan.200reps.2.tsv
854	3	linear-norm-tan	0.04	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-norm-tan.200reps.3.tsv
855	3	linear-norm-tan	0.04	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-norm-tan.200reps.4.tsv
856	3	linear-norm-tan	0.04	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-norm-tan.200reps.5.tsv
857	3	linear-norm-tan	0.04	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-norm-tan.200reps.6.tsv
858	3	linear-norm-tan	0.04	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-norm-tan.200reps.7.tsv
859	3	linear-norm-tan	0.04	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-norm-tan.200reps.8.tsv
860	3	linear-norm-tan	0.04	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-norm-tan.200reps.9.tsv
861	3	linear-norm-tan	0.08	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-norm-tan.200reps.0.tsv
862	3	linear-norm-tan	0.08	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-norm-tan.200reps.1.tsv
863	3	linear-norm-tan	0.08	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-norm-tan.200reps.2.tsv
864	3	linear-norm-tan	0.08	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-norm-tan.200reps.3.tsv
865	3	linear-norm-tan	0.08	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-norm-tan.200reps.4.tsv
866	3	linear-norm-tan	0.08	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-norm-tan.200reps.5.tsv
867	3	linear-norm-tan	0.08	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-norm-tan.200reps.6.tsv
868	3	linear-norm-tan	0.08	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-norm-tan.200reps.7.tsv
869	3	linear-norm-tan	0.08	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-norm-tan.200reps.8.tsv
870	3	linear-norm-tan	0.08	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-norm-tan.200reps.9.tsv
871	3	linear-norm-tan	0.12	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-norm-tan.200reps.0.tsv
872	3	linear-norm-tan	0.12	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-norm-tan.200reps.1.tsv
873	3	linear-norm-tan	0.12	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-norm-tan.200reps.2.tsv
874	3	linear-norm-tan	0.12	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-norm-tan.200reps.3.tsv
875	3	linear-norm-tan	0.12	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-norm-tan.200reps.4.tsv
876	3	linear-norm-tan	0.12	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-norm-tan.200reps.5.tsv
877	3	linear-norm-tan	0.12	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-norm-tan.200reps.6.tsv
878	3	linear-norm-tan	0.12	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-norm-tan.200reps.7.tsv
879	3	linear-norm-tan	0.12	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-norm-tan.200reps.8.tsv
880	3	linear-norm-tan	0.12	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-norm-tan.200reps.9.tsv
881	3	linear-norm-tan	0.16	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-norm-tan.200reps.0.tsv
882	3	linear-norm-tan	0.16	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-norm-tan.200reps.1.tsv
883	3	linear-norm-tan	0.16	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-norm-tan.200reps.2.tsv
884	3	linear-norm-tan	0.16	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-norm-tan.200reps.3.tsv
885	3	linear-norm-tan	0.16	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-norm-tan.200reps.4.tsv
886	3	linear-norm-tan	0.16	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-norm-tan.200reps.5.tsv
887	3	linear-norm-tan	0.16	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-norm-tan.200reps.6.tsv
888	3	linear-norm-tan	0.16	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-norm-tan.200reps.7.tsv
889	3	linear-norm-tan	0.16	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-norm-tan.200reps.8.tsv
890	3	linear-norm-tan	0.16	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-norm-tan.200reps.9.tsv
891	3	linear-norm-tan	0.2	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-norm-tan.200reps.0.tsv
892	3	linear-norm-tan	0.2	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-norm-tan.200reps.1.tsv
893	3	linear-norm-tan	0.2	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-norm-tan.200reps.2.tsv
894	3	linear-norm-tan	0.2	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-norm-tan.200reps.3.tsv
895	3	linear-norm-tan	0.2	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-norm-tan.200reps.4.tsv
896	3	linear-norm-tan	0.2	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-norm-tan.200reps.5.tsv
897	3	linear-norm-tan	0.2	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-norm-tan.200reps.6.tsv
898	3	linear-norm-tan	0.2	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-norm-tan.200reps.7.tsv
899	3	linear-norm-tan	0.2	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-norm-tan.200reps.8.tsv
900	3	linear-norm-tan	0.2	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-norm-tan.200reps.9.tsv
901	3	linear-sin-tan	0.0	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-sin-tan.200reps.0.tsv
902	3	linear-sin-tan	0.0	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-sin-tan.200reps.1.tsv
903	3	linear-sin-tan	0.0	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-sin-tan.200reps.2.tsv
904	3	linear-sin-tan	0.0	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-sin-tan.200reps.3.tsv
905	3	linear-sin-tan	0.0	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-sin-tan.200reps.4.tsv
906	3	linear-sin-tan	0.0	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-sin-tan.200reps.5.tsv
907	3	linear-sin-tan	0.0	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-sin-tan.200reps.6.tsv
908	3	linear-sin-tan	0.0	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-sin-tan.200reps.7.tsv
909	3	linear-sin-tan	0.0	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-sin-tan.200reps.8.tsv
910	3	linear-sin-tan	0.0	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.linear-sin-tan.200reps.9.tsv
911	3	linear-sin-tan	0.04	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-sin-tan.200reps.0.tsv
912	3	linear-sin-tan	0.04	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-sin-tan.200reps.1.tsv
913	3	linear-sin-tan	0.04	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-sin-tan.200reps.2.tsv
914	3	linear-sin-tan	0.04	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-sin-tan.200reps.3.tsv
915	3	linear-sin-tan	0.04	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-sin-tan.200reps.4.tsv
916	3	linear-sin-tan	0.04	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-sin-tan.200reps.5.tsv
917	3	linear-sin-tan	0.04	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-sin-tan.200reps.6.tsv
918	3	linear-sin-tan	0.04	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-sin-tan.200reps.7.tsv
919	3	linear-sin-tan	0.04	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-sin-tan.200reps.8.tsv
920	3	linear-sin-tan	0.04	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.linear-sin-tan.200reps.9.tsv
921	3	linear-sin-tan	0.08	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-sin-tan.200reps.0.tsv
922	3	linear-sin-tan	0.08	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-sin-tan.200reps.1.tsv
923	3	linear-sin-tan	0.08	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-sin-tan.200reps.2.tsv
924	3	linear-sin-tan	0.08	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-sin-tan.200reps.3.tsv
925	3	linear-sin-tan	0.08	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-sin-tan.200reps.4.tsv
926	3	linear-sin-tan	0.08	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-sin-tan.200reps.5.tsv
927	3	linear-sin-tan	0.08	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-sin-tan.200reps.6.tsv
928	3	linear-sin-tan	0.08	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-sin-tan.200reps.7.tsv
929	3	linear-sin-tan	0.08	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-sin-tan.200reps.8.tsv
930	3	linear-sin-tan	0.08	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.linear-sin-tan.200reps.9.tsv
931	3	linear-sin-tan	0.12	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-sin-tan.200reps.0.tsv
932	3	linear-sin-tan	0.12	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-sin-tan.200reps.1.tsv
933	3	linear-sin-tan	0.12	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-sin-tan.200reps.2.tsv
934	3	linear-sin-tan	0.12	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-sin-tan.200reps.3.tsv
935	3	linear-sin-tan	0.12	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-sin-tan.200reps.4.tsv
936	3	linear-sin-tan	0.12	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-sin-tan.200reps.5.tsv
937	3	linear-sin-tan	0.12	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-sin-tan.200reps.6.tsv
938	3	linear-sin-tan	0.12	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-sin-tan.200reps.7.tsv
939	3	linear-sin-tan	0.12	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-sin-tan.200reps.8.tsv
940	3	linear-sin-tan	0.12	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.linear-sin-tan.200reps.9.tsv
941	3	linear-sin-tan	0.16	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-sin-tan.200reps.0.tsv
942	3	linear-sin-tan	0.16	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-sin-tan.200reps.1.tsv
943	3	linear-sin-tan	0.16	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-sin-tan.200reps.2.tsv
944	3	linear-sin-tan	0.16	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-sin-tan.200reps.3.tsv
945	3	linear-sin-tan	0.16	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-sin-tan.200reps.4.tsv
946	3	linear-sin-tan	0.16	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-sin-tan.200reps.5.tsv
947	3	linear-sin-tan	0.16	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-sin-tan.200reps.6.tsv
948	3	linear-sin-tan	0.16	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-sin-tan.200reps.7.tsv
949	3	linear-sin-tan	0.16	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-sin-tan.200reps.8.tsv
950	3	linear-sin-tan	0.16	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.linear-sin-tan.200reps.9.tsv
951	3	linear-sin-tan	0.2	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-sin-tan.200reps.0.tsv
952	3	linear-sin-tan	0.2	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-sin-tan.200reps.1.tsv
953	3	linear-sin-tan	0.2	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-sin-tan.200reps.2.tsv
954	3	linear-sin-tan	0.2	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-sin-tan.200reps.3.tsv
955	3	linear-sin-tan	0.2	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-sin-tan.200reps.4.tsv
956	3	linear-sin-tan	0.2	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-sin-tan.200reps.5.tsv
957	3	linear-sin-tan	0.2	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-sin-tan.200reps.6.tsv
958	3	linear-sin-tan	0.2	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-sin-tan.200reps.7.tsv
959	3	linear-sin-tan	0.2	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-sin-tan.200reps.8.tsv
960	3	linear-sin-tan	0.2	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.linear-sin-tan.200reps.9.tsv
961	3	norm-poly-tan	0.0	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.norm-poly-tan.200reps.0.tsv
962	3	norm-poly-tan	0.0	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.norm-poly-tan.200reps.1.tsv
963	3	norm-poly-tan	0.0	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.norm-poly-tan.200reps.2.tsv
964	3	norm-poly-tan	0.0	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.norm-poly-tan.200reps.3.tsv
965	3	norm-poly-tan	0.0	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.norm-poly-tan.200reps.4.tsv
966	3	norm-poly-tan	0.0	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.norm-poly-tan.200reps.5.tsv
967	3	norm-poly-tan	0.0	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.norm-poly-tan.200reps.6.tsv
968	3	norm-poly-tan	0.0	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.norm-poly-tan.200reps.7.tsv
969	3	norm-poly-tan	0.0	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.norm-poly-tan.200reps.8.tsv
970	3	norm-poly-tan	0.0	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.norm-poly-tan.200reps.9.tsv
971	3	norm-poly-tan	0.04	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.norm-poly-tan.200reps.0.tsv
972	3	norm-poly-tan	0.04	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.norm-poly-tan.200reps.1.tsv
973	3	norm-poly-tan	0.04	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.norm-poly-tan.200reps.2.tsv
974	3	norm-poly-tan	0.04	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.norm-poly-tan.200reps.3.tsv
975	3	norm-poly-tan	0.04	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.norm-poly-tan.200reps.4.tsv
976	3	norm-poly-tan	0.04	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.norm-poly-tan.200reps.5.tsv
977	3	norm-poly-tan	0.04	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.norm-poly-tan.200reps.6.tsv
978	3	norm-poly-tan	0.04	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.norm-poly-tan.200reps.7.tsv
979	3	norm-poly-tan	0.04	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.norm-poly-tan.200reps.8.tsv
980	3	norm-poly-tan	0.04	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.norm-poly-tan.200reps.9.tsv
981	3	norm-poly-tan	0.08	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.norm-poly-tan.200reps.0.tsv
982	3	norm-poly-tan	0.08	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.norm-poly-tan.200reps.1.tsv
983	3	norm-poly-tan	0.08	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.norm-poly-tan.200reps.2.tsv
984	3	norm-poly-tan	0.08	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.norm-poly-tan.200reps.3.tsv
985	3	norm-poly-tan	0.08	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.norm-poly-tan.200reps.4.tsv
986	3	norm-poly-tan	0.08	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.norm-poly-tan.200reps.5.tsv
987	3	norm-poly-tan	0.08	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.norm-poly-tan.200reps.6.tsv
988	3	norm-poly-tan	0.08	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.norm-poly-tan.200reps.7.tsv
989	3	norm-poly-tan	0.08	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.norm-poly-tan.200reps.8.tsv
990	3	norm-poly-tan	0.08	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.norm-poly-tan.200reps.9.tsv
991	3	norm-poly-tan	0.12	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.norm-poly-tan.200reps.0.tsv
